Category,Item,Price Per Unit,Quantity,Total Spent,Payment Method,Location,Transaction Date,Discount Applied,Year,Month,Day,Weekday
3,107,36.5,6,219.0,0,0,2023-05-07,0,2023,5,7,6
7,111,36.5,10,365.0,0,0,2023-05-08,0,2023,5,8,0
4,132,41.0,6,246.0,1,1,2023-05-08,1,2023,5,8,0
0,184,15.5,5,77.5,1,1,2023-05-08,1,2023,5,8,0
3,27,23.0,1,23.0,1,1,2023-05-09,0,2023,5,9,1
5,197,17.0,4,68.0,0,1,2023-05-09,0,2023,5,9,1
3,43,26.0,4,104.0,0,1,2023-05-09,0,2023,5,9,1
6,14,20.0,7,140.0,2,0,2023-05-09,0,2023,5,9,1
6,200,27.5,1,27.5,1,1,2023-05-09,1,2023,5,9,1
3,19,21.5,6,129.0,0,1,2023-05-09,0,2023,5,9,1
6,46,26.0,8,208.0,2,1,2023-05-09,0,2023,5,9,1
3,99,35.0,2,70.0,2,0,2023-05-09,0,2023,5,9,1
6,86,5.0,4,20.0,0,1,2023-05-09,0,2023,5,9,1
2,178,14.0,10,140.0,0,0,2023-05-09,0,2023,5,9,1
5,157,9.5,6,57.0,1,0,2023-05-09,0,2023,5,9,1
5,93,33.5,3,100.5,1,1,2023-05-10,1,2023,5,10,2
0,184,15.5,7,108.5,2,0,2023-05-10,1,2023,5,10,2
4,36,24.5,5,122.5,1,1,2023-05-10,1,2023,5,10,2
3,59,29.0,6,174.0,1,1,2023-05-10,1,2023,5,10,2
0,56,29.0,10,290.0,0,1,2023-05-10,0,2023,5,10,2
7,15,20.0,4,80.0,0,1,2023-05-10,0,2023,5,10,2
1,105,36.5,9,328.5,1,0,2023-05-10,1,2023,5,10,2
5,45,26.0,1,26.0,1,0,2023-05-10,0,2023,5,10,2
3,83,5.0,5,25.0,1,0,2023-05-10,0,2023,5,10,2
0,72,32.0,6,192.0,0,0,2023-05-10,1,2023,5,10,2
4,156,9.5,3,28.5,1,0,2023-05-11,0,2023,5,11,3
3,43,26.0,4,104.0,2,1,2023-05-11,0,2023,5,11,3
1,113,38.0,4,152.0,1,1,2023-05-11,1,2023,5,11,3
7,55,27.5,7,192.5,2,0,2023-05-11,0,2023,5,11,3
4,20,21.5,1,21.5,1,1,2023-05-11,0,2023,5,11,3
4,36,24.5,6,147.0,0,0,2023-05-11,0,2023,5,11,3
4,200,23.0,5,115.0,1,0,2023-05-11,0,2023,5,11,3
6,182,14.0,3,42.0,1,1,2023-05-12,0,2023,5,12,4
6,166,11.0,7,77.0,1,0,2023-05-12,0,2023,5,12,4
1,105,36.5,2,73.0,2,1,2023-05-12,0,2023,5,12,4
2,130,41.0,6,246.0,0,1,2023-05-12,0,2023,5,12,4
7,47,26.0,9,234.0,2,0,2023-05-12,0,2023,5,12,4
2,138,6.5,2,13.0,1,0,2023-05-12,0,2023,5,12,4
0,32,24.5,8,196.0,2,0,2023-05-12,0,2023,5,12,4
2,34,24.5,7,171.5,2,1,2023-05-13,0,2023,5,13,5
1,97,35.0,1,35.0,1,0,2023-05-13,1,2023,5,13,5
2,90,33.5,7,234.5,2,1,2023-05-13,0,2023,5,13,5
2,26,23.0,10,230.0,0,1,2023-05-13,0,2023,5,13,5
5,53,27.5,6,165.0,0,1,2023-05-13,0,2023,5,13,5
1,105,36.5,3,109.5,2,1,2023-05-13,0,2023,5,13,5
2,10,20.0,8,160.0,2,1,2023-05-13,0,2023,5,13,5
7,199,17.0,8,136.0,0,0,2023-05-13,0,2023,5,13,5
1,41,26.0,2,52.0,0,0,2023-05-13,0,2023,5,13,5
0,88,33.5,2,67.0,0,1,2023-05-13,0,2023,5,13,5
1,137,6.5,2,13.0,2,0,2023-05-14,0,2023,5,14,6
7,87,5.0,1,5.0,0,1,2023-05-14,0,2023,5,14,6
4,92,33.5,10,335.0,2,1,2023-05-14,0,2023,5,14,6
4,156,9.5,5,47.5,1,0,2023-05-14,0,2023,5,14,6
4,100,35.0,9,315.0,2,1,2023-05-14,0,2023,5,14,6
4,12,20.0,6,120.0,1,0,2023-05-14,0,2023,5,14,6
3,187,15.5,1,15.5,0,0,2023-05-14,0,2023,5,14,6
1,200,23.0,4,92.0,2,0,2023-05-14,0,2023,5,14,6
7,23,21.5,5,107.5,2,1,2023-05-14,1,2023,5,14,6
3,3,18.5,10,185.0,0,0,2023-05-14,0,2023,5,14,6
2,200,32.0,5,160.0,1,1,2023-05-14,1,2023,5,14,6
0,16,21.5,8,172.0,2,0,2023-05-14,0,2023,5,14,6
6,174,12.5,1,12.5,0,0,2023-05-15,1,2023,5,15,0
3,91,33.5,1,33.5,2,1,2023-05-15,1,2023,5,15,0
6,30,23.0,2,46.0,1,1,2023-05-15,1,2023,5,15,0
7,95,33.5,4,134.0,1,0,2023-05-15,0,2023,5,15,0
2,106,36.5,10,365.0,1,1,2023-05-15,0,2023,5,15,0
1,113,38.0,4,152.0,2,1,2023-05-15,0,2023,5,15,0
2,162,11.0,7,77.0,0,1,2023-05-15,0,2023,5,15,0
7,31,23.0,9,207.0,0,1,2023-05-15,1,2023,5,15,0
5,173,12.5,5,62.5,2,1,2023-05-16,1,2023,5,16,1
1,177,14.0,10,140.0,2,1,2023-05-16,0,2023,5,16,1
4,68,30.5,4,122.0,1,1,2023-05-16,0,2023,5,16,1
2,42,26.0,4,104.0,0,0,2023-05-16,0,2023,5,16,1
1,137,6.5,7,45.5,0,1,2023-05-16,0,2023,5,16,1
2,18,21.5,2,43.0,2,0,2023-05-16,1,2023,5,16,1
7,200,33.5,5,167.5,1,1,2023-05-16,0,2023,5,16,1
3,139,6.5,6,39.0,2,0,2023-05-16,0,2023,5,16,1
2,34,24.5,3,73.5,1,0,2023-05-16,0,2023,5,16,1
4,84,5.0,7,35.0,2,0,2023-05-16,1,2023,5,16,1
2,162,11.0,1,11.0,1,1,2023-05-16,0,2023,5,16,1
6,150,8.0,4,32.0,1,1,2023-05-16,1,2023,5,16,1
4,36,24.5,5,122.5,2,1,2023-05-16,0,2023,5,16,1
4,148,8.0,9,72.0,2,1,2023-05-17,0,2023,5,17,2
3,200,41.0,6,246.0,2,0,2023-05-17,1,2023,5,17,2
5,165,11.0,9,99.0,2,0,2023-05-17,0,2023,5,17,2
6,110,36.5,4,146.0,1,1,2023-05-17,0,2023,5,17,2
7,87,5.0,10,50.0,2,1,2023-05-17,0,2023,5,17,2
1,145,8.0,9,72.0,1,0,2023-05-17,0,2023,5,17,2
0,56,29.0,5,145.0,0,1,2023-05-17,0,2023,5,17,2
5,141,6.5,2,13.0,2,1,2023-05-17,0,2023,5,17,2
7,159,9.5,4,38.0,0,0,2023-05-17,1,2023,5,17,2
5,53,27.5,5,137.5,1,1,2023-05-17,0,2023,5,17,2
5,53,27.5,6,165.0,0,1,2023-05-17,0,2023,5,17,2
6,86,5.0,3,15.0,0,0,2023-05-18,0,2023,5,18,3
6,14,20.0,3,60.0,0,0,2023-05-18,0,2023,5,18,3
6,14,20.0,5,100.0,2,1,2023-05-18,0,2023,5,18,3
7,199,17.0,8,136.0,1,0,2023-05-18,1,2023,5,18,3
0,176,14.0,2,28.0,0,0,2023-05-18,0,2023,5,18,3
2,18,21.5,2,43.0,1,1,2023-05-18,0,2023,5,18,3
0,144,8.0,3,24.0,0,0,2023-05-18,0,2023,5,18,3
7,15,20.0,9,180.0,1,0,2023-05-18,1,2023,5,18,3
7,23,21.5,6,129.0,1,0,2023-05-18,0,2023,5,18,3
4,156,9.5,6,57.0,0,1,2023-05-18,1,2023,5,18,3
5,45,26.0,9,234.0,0,0,2023-05-18,0,2023,5,18,3
3,200,41.0,5,205.0,2,0,2023-05-18,1,2023,5,18,3
5,133,41.0,1,41.0,2,0,2023-05-18,1,2023,5,18,3
3,131,41.0,8,328.0,0,0,2023-05-18,0,2023,5,18,3
5,53,27.5,10,275.0,0,1,2023-05-18,0,2023,5,18,3
2,138,6.5,10,65.0,2,0,2023-05-18,0,2023,5,18,3
5,13,20.0,3,60.0,2,0,2023-05-18,0,2023,5,18,3
7,119,38.0,4,152.0,2,0,2023-05-18,0,2023,5,18,3
1,41,26.0,10,260.0,2,0,2023-05-19,0,2023,5,19,4
5,125,39.5,5,197.5,2,1,2023-05-19,0,2023,5,19,4
1,177,14.0,9,126.0,1,0,2023-05-19,0,2023,5,19,4
6,78,32.0,6,192.0,0,0,2023-05-19,0,2023,5,19,4
5,21,21.5,7,150.5,0,0,2023-05-19,0,2023,5,19,4
5,93,33.5,2,67.0,2,0,2023-05-19,1,2023,5,19,4
5,141,6.5,10,65.0,0,0,2023-05-19,1,2023,5,19,4
4,200,24.5,7,171.5,0,0,2023-05-19,0,2023,5,19,4
4,172,12.5,6,75.0,2,1,2023-05-19,0,2023,5,19,4
6,190,15.5,7,108.5,0,1,2023-05-19,0,2023,5,19,4
5,173,12.5,2,25.0,0,0,2023-05-19,0,2023,5,19,4
0,96,35.0,5,175.0,0,1,2023-05-19,0,2023,5,19,4
6,78,32.0,4,128.0,2,0,2023-05-19,0,2023,5,19,4
1,129,41.0,8,328.0,1,0,2023-05-20,0,2023,5,20,5
3,171,12.5,8,100.0,0,0,2023-05-20,0,2023,5,20,5
4,36,24.5,2,49.0,2,1,2023-05-20,0,2023,5,20,5
0,128,41.0,10,410.0,0,1,2023-05-20,0,2023,5,20,5
7,127,39.5,4,158.0,1,1,2023-05-20,0,2023,5,20,5
1,153,9.5,1,9.5,2,1,2023-05-20,1,2023,5,20,5
6,86,5.0,3,15.0,0,0,2023-05-20,0,2023,5,20,5
6,54,27.5,3,82.5,2,1,2023-05-20,1,2023,5,20,5
1,137,6.5,5,32.5,0,0,2023-05-20,0,2023,5,20,5
3,43,26.0,6,156.0,0,1,2023-05-20,0,2023,5,20,5
5,200,39.5,4,158.0,1,0,2023-05-20,0,2023,5,20,5
2,10,20.0,7,140.0,2,0,2023-05-21,0,2023,5,21,6
2,130,41.0,8,328.0,2,1,2023-05-21,0,2023,5,21,6
0,88,33.5,4,134.0,2,1,2023-05-21,0,2023,5,21,6
7,95,33.5,6,201.0,2,1,2023-05-21,0,2023,5,21,6
1,121,39.5,6,237.0,0,1,2023-05-21,0,2023,5,21,6
2,146,8.0,9,72.0,2,0,2023-05-21,0,2023,5,21,6
4,28,23.0,5,115.0,2,0,2023-05-21,1,2023,5,21,6
0,16,21.5,4,86.0,2,0,2023-05-21,0,2023,5,21,6
2,74,32.0,8,256.0,2,1,2023-05-21,0,2023,5,21,6
0,16,21.5,7,150.5,2,1,2023-05-21,0,2023,5,21,6
0,8,20.0,3,60.0,0,1,2023-05-22,1,2023,5,22,0
4,164,11.0,5,55.0,0,1,2023-05-22,0,2023,5,22,0
1,105,36.5,1,36.5,2,1,2023-05-22,0,2023,5,22,0
4,28,23.0,2,46.0,2,0,2023-05-22,0,2023,5,22,0
4,196,17.0,7,119.0,1,1,2023-05-22,1,2023,5,22,0
5,101,35.0,10,350.0,0,0,2023-05-22,0,2023,5,22,0
3,200,6.5,6,39.0,2,0,2023-05-22,0,2023,5,22,0
0,88,33.5,4,134.0,1,1,2023-05-22,1,2023,5,22,0
2,138,6.5,6,39.0,2,1,2023-05-22,0,2023,5,22,0
6,126,39.5,6,237.0,2,1,2023-05-22,0,2023,5,22,0
4,92,33.5,10,335.0,0,0,2023-05-22,1,2023,5,22,0
7,7,18.5,4,74.0,1,0,2023-05-22,0,2023,5,22,0
5,53,27.5,5,137.5,0,1,2023-05-22,1,2023,5,22,0
1,25,23.0,7,161.0,0,0,2023-05-22,0,2023,5,22,0
2,178,14.0,8,112.0,0,0,2023-05-22,0,2023,5,22,0
2,138,6.5,3,19.5,1,1,2023-05-23,0,2023,5,23,1
0,8,20.0,4,80.0,2,0,2023-05-23,0,2023,5,23,1
5,37,24.5,5,122.5,2,0,2023-05-23,0,2023,5,23,1
0,48,27.5,6,165.0,1,1,2023-05-23,0,2023,5,23,1
6,54,27.5,2,55.0,0,0,2023-05-23,1,2023,5,23,1
3,99,35.0,9,315.0,1,1,2023-05-23,1,2023,5,23,1
5,13,20.0,9,180.0,2,1,2023-05-23,0,2023,5,23,1
7,39,24.5,8,196.0,1,0,2023-05-23,1,2023,5,23,1
4,12,20.0,2,40.0,0,0,2023-05-23,0,2023,5,23,1
1,121,39.5,1,39.5,0,1,2023-05-23,0,2023,5,23,1
3,59,29.0,9,261.0,0,1,2023-05-23,1,2023,5,23,1
3,115,38.0,9,342.0,0,1,2023-05-23,0,2023,5,23,1
1,49,27.5,8,220.0,0,0,2023-05-23,0,2023,5,23,1
3,83,5.0,8,40.0,1,0,2023-05-24,0,2023,5,24,2
0,136,6.5,9,58.5,0,0,2023-05-24,0,2023,5,24,2
7,159,9.5,4,38.0,2,0,2023-05-24,0,2023,5,24,2
0,136,6.5,2,13.0,1,1,2023-05-24,0,2023,5,24,2
6,30,23.0,6,138.0,2,1,2023-05-24,0,2023,5,24,2
2,186,15.5,7,108.5,2,0,2023-05-24,1,2023,5,24,2
7,95,33.5,1,33.5,2,0,2023-05-24,0,2023,5,24,2
5,173,12.5,9,112.5,1,1,2023-05-24,0,2023,5,24,2
7,199,17.0,3,51.0,2,0,2023-05-24,0,2023,5,24,2
4,164,11.0,6,66.0,0,0,2023-05-24,0,2023,5,24,2
0,104,36.5,5,182.5,1,0,2023-05-24,0,2023,5,24,2
6,30,23.0,6,138.0,1,1,2023-05-24,0,2023,5,24,2
3,123,39.5,6,237.0,0,1,2023-05-25,0,2023,5,25,3
3,163,11.0,9,99.0,0,0,2023-05-25,0,2023,5,25,3
6,118,38.0,9,342.0,0,1,2023-05-25,1,2023,5,25,3
1,17,21.5,8,172.0,1,0,2023-05-25,0,2023,5,25,3
4,196,17.0,2,34.0,2,0,2023-05-25,1,2023,5,25,3
7,200,38.0,9,342.0,1,1,2023-05-25,0,2023,5,25,3
6,118,38.0,9,342.0,0,0,2023-05-25,0,2023,5,25,3
3,91,33.5,3,100.5,1,0,2023-05-25,1,2023,5,25,3
6,200,20.0,1,20.0,0,1,2023-05-26,0,2023,5,26,4
7,183,14.0,8,112.0,0,1,2023-05-26,1,2023,5,26,4
4,36,24.5,1,24.5,0,1,2023-05-26,0,2023,5,26,4
0,176,14.0,7,98.0,1,1,2023-05-26,1,2023,5,26,4
7,127,39.5,10,395.0,0,1,2023-05-26,1,2023,5,26,4
0,88,33.5,10,335.0,2,1,2023-05-26,1,2023,5,26,4
2,74,32.0,9,288.0,2,0,2023-05-26,0,2023,5,26,4
1,177,14.0,2,28.0,0,0,2023-05-26,0,2023,5,26,4
4,196,17.0,9,153.0,1,0,2023-05-26,0,2023,5,26,4
1,113,38.0,3,114.0,2,1,2023-05-26,1,2023,5,26,4
1,41,26.0,8,208.0,0,0,2023-05-26,0,2023,5,26,4
2,26,23.0,5,115.0,2,1,2023-05-26,0,2023,5,26,4
6,174,12.5,3,37.5,0,1,2023-05-26,0,2023,5,26,4
1,129,41.0,3,123.0,0,1,2023-05-26,0,2023,5,26,4
2,146,8.0,2,16.0,2,1,2023-05-26,1,2023,5,26,4
6,6,18.5,10,185.0,2,1,2023-05-26,0,2023,5,26,4
0,88,33.5,8,268.0,0,0,2023-05-26,0,2023,5,26,4
4,156,9.5,7,66.5,0,0,2023-05-26,0,2023,5,26,4
4,68,30.5,10,305.0,2,1,2023-05-27,1,2023,5,27,5
3,139,6.5,4,26.0,0,0,2023-05-27,0,2023,5,27,5
7,79,32.0,7,224.0,2,1,2023-05-27,1,2023,5,27,5
7,119,38.0,5,190.0,2,1,2023-05-27,1,2023,5,27,5
4,68,30.5,3,91.5,0,1,2023-05-27,0,2023,5,27,5
7,71,30.5,2,61.0,0,1,2023-05-27,1,2023,5,27,5
2,138,6.5,2,13.0,1,0,2023-05-27,0,2023,5,27,5
5,61,29.0,7,203.0,2,0,2023-05-27,0,2023,5,27,5
6,200,15.5,4,62.0,2,1,2023-05-27,0,2023,5,27,5
4,180,14.0,7,98.0,0,0,2023-05-27,0,2023,5,27,5
4,84,5.0,2,10.0,2,1,2023-05-27,0,2023,5,27,5
5,125,39.5,9,355.5,1,1,2023-05-28,0,2023,5,28,6
4,20,21.5,1,21.5,0,1,2023-05-28,1,2023,5,28,6
4,148,8.0,7,56.0,1,1,2023-05-28,1,2023,5,28,6
4,164,11.0,9,99.0,1,0,2023-05-28,0,2023,5,28,6
6,54,27.5,6,165.0,2,0,2023-05-28,0,2023,5,28,6
1,73,32.0,5,160.0,2,1,2023-05-28,0,2023,5,28,6
6,14,20.0,4,80.0,0,0,2023-05-28,1,2023,5,28,6
0,96,35.0,8,280.0,1,0,2023-05-28,0,2023,5,28,6
6,174,12.5,2,25.0,1,1,2023-05-28,1,2023,5,28,6
7,183,14.0,3,42.0,2,0,2023-05-28,0,2023,5,28,6
2,34,24.5,9,220.5,1,0,2023-05-28,1,2023,5,28,6
3,99,35.0,7,245.0,0,0,2023-05-28,0,2023,5,28,6
6,86,5.0,7,35.0,0,0,2023-05-28,1,2023,5,28,6
7,63,29.0,7,203.0,1,0,2023-05-28,1,2023,5,28,6
3,163,11.0,9,99.0,0,0,2023-05-28,0,2023,5,28,6
6,110,36.5,1,36.5,0,0,2023-05-29,1,2023,5,29,0
6,30,23.0,1,23.0,1,0,2023-05-29,0,2023,5,29,0
7,135,41.0,2,82.0,0,1,2023-05-29,0,2023,5,29,0
4,60,29.0,3,87.0,2,1,2023-05-29,0,2023,5,29,0
7,79,32.0,8,256.0,1,1,2023-05-29,0,2023,5,29,0
1,9,20.0,4,80.0,0,1,2023-05-29,0,2023,5,29,0
5,173,12.5,2,25.0,2,0,2023-05-30,0,2023,5,30,1
6,86,5.0,6,30.0,0,0,2023-05-30,0,2023,5,30,1
6,150,8.0,3,24.0,2,1,2023-05-30,1,2023,5,30,1
0,104,36.5,7,255.5,0,1,2023-05-31,1,2023,5,31,2
5,125,39.5,6,237.0,2,1,2023-05-31,1,2023,5,31,2
4,172,12.5,4,50.0,1,1,2023-05-31,0,2023,5,31,2
0,192,17.0,7,119.0,1,0,2023-05-31,0,2023,5,31,2
6,126,39.5,5,197.5,1,1,2023-05-31,0,2023,5,31,2
1,185,15.5,9,139.5,1,1,2023-05-31,0,2023,5,31,2
7,159,9.5,2,19.0,0,1,2023-05-31,1,2023,5,31,2
3,171,12.5,6,75.0,2,1,2023-05-31,0,2023,5,31,2
5,125,39.5,3,118.5,0,0,2023-05-31,0,2023,5,31,2
7,159,9.5,4,38.0,0,0,2023-06-01,1,2023,6,1,3
5,93,33.5,4,134.0,2,1,2023-06-01,0,2023,6,1,3
4,132,41.0,7,287.0,1,0,2023-06-01,0,2023,6,1,3
1,169,12.5,3,37.5,2,0,2023-06-01,1,2023,6,1,3
0,176,14.0,1,14.0,0,1,2023-06-01,0,2023,6,1,3
6,118,38.0,8,304.0,1,1,2023-06-01,0,2023,6,1,3
7,55,27.5,6,165.0,0,0,2023-06-01,0,2023,6,1,3
0,176,14.0,8,112.0,2,0,2023-06-01,0,2023,6,1,3
3,91,33.5,7,234.5,0,1,2023-06-01,0,2023,6,1,3
4,156,9.5,5,47.5,1,0,2023-06-01,1,2023,6,1,3
6,62,29.0,4,116.0,2,1,2023-06-01,0,2023,6,1,3
2,178,14.0,9,126.0,1,0,2023-06-01,0,2023,6,1,3
1,113,38.0,1,38.0,2,1,2023-06-01,1,2023,6,1,3
6,70,30.5,9,274.5,0,0,2023-06-01,1,2023,6,1,3
1,97,35.0,1,35.0,2,0,2023-06-01,0,2023,6,1,3
7,23,21.5,9,193.5,1,0,2023-06-02,1,2023,6,2,4
6,142,6.5,6,39.0,0,1,2023-06-02,1,2023,6,2,4
5,85,5.0,1,5.0,1,1,2023-06-02,0,2023,6,2,4
1,177,14.0,5,70.0,2,1,2023-06-02,1,2023,6,2,4
1,161,11.0,10,110.0,2,1,2023-06-02,0,2023,6,2,4
1,153,9.5,9,85.5,2,0,2023-06-02,0,2023,6,2,4
6,118,38.0,9,342.0,0,1,2023-06-02,1,2023,6,2,4
2,186,15.5,1,15.5,2,1,2023-06-03,0,2023,6,3,5
3,19,21.5,10,215.0,0,1,2023-06-03,0,2023,6,3,5
7,199,17.0,2,34.0,0,0,2023-06-03,1,2023,6,3,5
5,45,26.0,10,260.0,1,1,2023-06-03,1,2023,6,3,5
6,182,14.0,6,84.0,0,1,2023-06-03,0,2023,6,3,5
2,90,33.5,4,134.0,2,1,2023-06-03,0,2023,6,3,5
6,126,39.5,9,355.5,0,1,2023-06-04,1,2023,6,4,6
7,200,14.0,4,56.0,1,0,2023-06-04,1,2023,6,4,6
3,200,29.0,1,29.0,2,1,2023-06-04,0,2023,6,4,6
0,184,15.5,10,155.0,1,1,2023-06-04,1,2023,6,4,6
1,129,41.0,8,328.0,1,1,2023-06-04,0,2023,6,4,6
6,54,27.5,7,192.5,0,1,2023-06-04,0,2023,6,4,6
6,190,15.5,4,62.0,2,0,2023-06-04,1,2023,6,4,6
0,56,29.0,6,174.0,0,0,2023-06-05,0,2023,6,5,0
0,64,30.5,2,61.0,0,0,2023-06-05,0,2023,6,5,0
6,14,20.0,2,40.0,0,0,2023-06-05,0,2023,6,5,0
5,200,35.0,3,105.0,0,0,2023-06-05,0,2023,6,5,0
4,92,33.5,1,33.5,0,1,2023-06-05,0,2023,6,5,0
0,192,17.0,5,85.0,0,0,2023-06-05,0,2023,6,5,0
3,107,36.5,8,292.0,1,1,2023-06-06,0,2023,6,6,1
1,41,26.0,10,260.0,2,0,2023-06-07,0,2023,6,7,2
4,164,11.0,6,66.0,2,1,2023-06-07,0,2023,6,7,2
0,128,41.0,2,82.0,0,0,2023-06-07,1,2023,6,7,2
7,200,30.5,8,244.0,2,0,2023-06-07,0,2023,6,7,2
3,187,15.5,9,139.5,0,1,2023-06-07,0,2023,6,7,2
5,133,41.0,9,369.0,2,0,2023-06-07,1,2023,6,7,2
0,0,18.5,9,166.5,1,0,2023-06-07,1,2023,6,7,2
5,101,35.0,8,280.0,0,1,2023-06-07,0,2023,6,7,2
3,27,23.0,6,138.0,1,1,2023-06-07,0,2023,6,7,2
7,23,21.5,4,86.0,1,0,2023-06-07,1,2023,6,7,2
7,87,5.0,8,40.0,1,0,2023-06-07,1,2023,6,7,2
7,159,9.5,6,57.0,1,1,2023-06-07,0,2023,6,7,2
6,142,6.5,7,45.5,0,0,2023-06-07,0,2023,6,7,2
5,13,20.0,8,160.0,2,1,2023-06-07,0,2023,6,7,2
3,91,33.5,5,167.5,2,1,2023-06-07,0,2023,6,7,2
2,66,30.5,1,30.5,1,0,2023-06-08,0,2023,6,8,3
4,100,35.0,6,210.0,1,0,2023-06-08,0,2023,6,8,3
5,13,20.0,2,40.0,0,0,2023-06-08,0,2023,6,8,3
7,191,15.5,9,139.5,1,1,2023-06-08,0,2023,6,8,3
0,32,24.5,10,245.0,0,0,2023-06-08,0,2023,6,8,3
1,200,30.5,1,30.5,1,0,2023-06-08,0,2023,6,8,3
1,137,6.5,5,32.5,2,1,2023-06-08,1,2023,6,8,3
2,58,29.0,5,145.0,0,1,2023-06-08,0,2023,6,8,3
1,81,5.0,4,20.0,1,0,2023-06-08,1,2023,6,8,3
3,163,11.0,8,88.0,0,0,2023-06-08,0,2023,6,8,3
4,60,29.0,2,58.0,2,1,2023-06-08,0,2023,6,8,3
4,196,17.0,3,51.0,0,1,2023-06-08,0,2023,6,8,3
2,42,26.0,6,156.0,0,1,2023-06-08,0,2023,6,8,3
5,21,21.5,1,21.5,0,0,2023-06-08,1,2023,6,8,3
1,25,23.0,1,23.0,1,0,2023-06-08,0,2023,6,8,3
4,20,21.5,4,86.0,1,0,2023-06-09,0,2023,6,9,4
3,107,36.5,5,182.5,0,0,2023-06-09,0,2023,6,9,4
1,65,30.5,3,91.5,0,0,2023-06-09,0,2023,6,9,4
5,133,41.0,1,41.0,0,1,2023-06-09,0,2023,6,9,4
0,16,21.5,10,215.0,1,1,2023-06-09,0,2023,6,9,4
6,118,38.0,1,38.0,1,0,2023-06-09,0,2023,6,9,4
7,63,29.0,10,290.0,1,0,2023-06-09,0,2023,6,9,4
6,30,23.0,4,92.0,2,1,2023-06-09,0,2023,6,9,4
4,68,30.5,7,213.5,2,1,2023-06-09,0,2023,6,9,4
7,159,9.5,8,76.0,1,0,2023-06-09,0,2023,6,9,4
4,196,17.0,9,153.0,2,0,2023-06-09,0,2023,6,9,4
0,200,35.0,8,280.0,1,0,2023-06-10,0,2023,6,10,5
7,15,20.0,5,100.0,2,1,2023-06-10,0,2023,6,10,5
2,10,20.0,7,140.0,0,0,2023-06-10,0,2023,6,10,5
0,48,27.5,1,27.5,0,1,2023-06-10,0,2023,6,10,5
3,83,5.0,2,10.0,0,1,2023-06-10,0,2023,6,10,5
2,42,26.0,6,156.0,1,0,2023-06-10,0,2023,6,10,5
2,114,38.0,4,152.0,0,1,2023-06-10,0,2023,6,10,5
0,64,30.5,7,213.5,2,0,2023-06-10,0,2023,6,10,5
6,62,29.0,2,58.0,0,0,2023-06-10,0,2023,6,10,5
4,156,9.5,1,9.5,2,0,2023-06-10,0,2023,6,10,5
4,84,5.0,8,40.0,1,0,2023-06-10,1,2023,6,10,5
0,136,6.5,3,19.5,0,0,2023-06-10,0,2023,6,10,5
1,57,29.0,8,232.0,2,1,2023-06-10,0,2023,6,10,5
7,39,24.5,5,122.5,0,0,2023-06-10,1,2023,6,10,5
2,74,32.0,9,288.0,2,1,2023-06-10,0,2023,6,10,5
3,43,26.0,5,130.0,1,1,2023-06-10,1,2023,6,10,5
1,17,21.5,4,86.0,1,1,2023-06-10,1,2023,6,10,5
2,114,38.0,9,342.0,1,0,2023-06-10,0,2023,6,10,5
4,68,30.5,3,91.5,1,0,2023-06-10,1,2023,6,10,5
1,113,38.0,5,190.0,1,0,2023-06-11,0,2023,6,11,6
2,2,18.5,4,74.0,1,0,2023-06-11,0,2023,6,11,6
5,13,20.0,8,160.0,0,1,2023-06-11,0,2023,6,11,6
2,34,24.5,4,98.0,0,0,2023-06-11,1,2023,6,11,6
1,9,20.0,10,200.0,1,1,2023-06-11,0,2023,6,11,6
3,139,6.5,3,19.5,0,1,2023-06-11,0,2023,6,11,6
7,111,36.5,7,255.5,0,1,2023-06-11,0,2023,6,11,6
1,129,41.0,5,205.0,2,1,2023-06-11,1,2023,6,11,6
3,163,11.0,8,88.0,2,0,2023-06-11,1,2023,6,11,6
4,36,24.5,2,49.0,2,0,2023-06-11,0,2023,6,11,6
4,4,18.5,7,129.5,0,0,2023-06-12,0,2023,6,12,0
3,3,18.5,5,92.5,1,1,2023-06-12,0,2023,6,12,0
0,104,36.5,5,182.5,1,0,2023-06-12,0,2023,6,12,0
0,136,6.5,2,13.0,2,0,2023-06-12,0,2023,6,12,0
7,167,11.0,6,66.0,2,0,2023-06-12,1,2023,6,12,0
4,200,41.0,7,287.0,1,0,2023-06-12,1,2023,6,12,0
7,63,29.0,2,58.0,1,0,2023-06-12,1,2023,6,12,0
5,165,11.0,7,77.0,2,0,2023-06-12,0,2023,6,12,0
1,57,29.0,2,58.0,2,0,2023-06-12,0,2023,6,12,0
5,37,24.5,4,98.0,0,0,2023-06-12,0,2023,6,12,0
7,79,32.0,2,64.0,0,1,2023-06-12,0,2023,6,12,0
7,191,15.5,5,77.5,0,1,2023-06-12,1,2023,6,12,0
5,61,29.0,4,116.0,1,1,2023-06-12,0,2023,6,12,0
7,111,36.5,7,255.5,2,0,2023-06-12,1,2023,6,12,0
1,137,6.5,5,32.5,1,1,2023-06-12,0,2023,6,12,0
1,65,30.5,9,274.5,1,0,2023-06-12,0,2023,6,12,0
2,178,14.0,7,98.0,2,1,2023-06-12,0,2023,6,12,0
5,53,27.5,8,220.0,1,1,2023-06-12,0,2023,6,12,0
2,18,21.5,9,193.5,2,0,2023-06-12,1,2023,6,12,0
4,108,36.5,4,146.0,1,0,2023-06-12,0,2023,6,12,0
